0.76,0.76,0.76,0.76,0.05,0.01,0
0.76,0.76,1.52,0,0.05,0.01,0
0.7599,0.7599,2.2799,-0.0001,0.05,0.01,0
0.7597,0.7597,3.0396,-0.0002,0.05,0.01,0
0.7595,0.7595,3.7991,-0.0002,0.05,0.01,0
0.759,0.759,4.5581,-0.0005,0.05,0.01,0
0.7584,0.7584,5.3165,-0.0006,0.05,0.01,0
0.7575,0.7575,6.074,-0.0009,0.05,0.01,0
0.7568,0.7568,6.8308,-0.0007,0.05,0.01,0
0.7556,0.7556,7.5864,-0.0012,0.05,0.01,0
0.754,0.754,8.3404,-0.0016,0.05,0.01,0
0.7522,0.7522,9.0926,-0.0018,0.05,0.01,0
0.7508,0.7508,9.8434,-0.0014,0.05,0.01,0
0.7483,0.7483,10.5917,-0.0025,0.05,0.01,0
0.7455,0.7455,11.3372,-0.0028,0.05,0.01,0
0.7433,0.7433,12.0805,-0.0022,0.05,0.01,0
0.7397,0.7397,12.8202,-0.0036,0.05,0.01,0
0.7354,0.7354,13.5556,-0.0043,0.05,0.01,0
0.7306,0.7306,14.2862,-0.0048,0.05,0.01,0
0.727,0.727,15.0132,-0.0036,0.05,0.01,0
0.721,0.721,15.7342,-0.006,0.05,0.01,0
0.7143,0.7143,16.4485,-0.0067,0.05,0.01,0
0.7068,0.7068,17.1553,-0.0075,0.05,0.01,0
0.7013,0.7013,17.8566,-0.0055,0.05,0.01,0
0.689,0.689,18.5456,-0.0123,0.05,0.01,0
0.6822,0.6822,19.2278,-0.0068,0.05,0.01,0
0.6711,0.6711,19.8989,-0.0111,0.05,0.01,0
0.6588,0.6588,20.5577,-0.0123,0.05,0.01,0
0.6454,0.6454,21.2031,-0.0134,0.05,0.01,0
0.6356,0.6356,21.8387,-0.0098,0.05,0.01,0
0.6199,0.6199,22.4586,-0.0157,0.05,0.01,0
0.6026,0.6026,23.0612,-0.0173,0.05,0.01,0
0.5902,0.5902,23.6514,-0.0124,0.05,0.01,0
0.5702,0.5702,24.2216,-0.02,0.05,0.01,0
0.5485,0.5485,24.7701,-0.0217,0.05,0.01,0
0.5249,0.5249,25.295,-0.0236,0.05,0.01,0
0.5081,0.5081,25.8031,-0.0168,0.05,0.01,0
0.4811,0.4811,26.2842,-0.027,0.05,0.01,0
0.4521,0.4521,26.7363,-0.029,0.05,0.01,0
0.4315,0.4315,27.1678,-0.0206,0.05,0.01,0
0.4004,0.4004,27.5682,-0.0311,0.05,0.01,0
0.371,0.371,27.9392,-0.0294,0.05,0.01,0
0.3544,0.3544,28.2936,-0.0166,0.05,0.01,0
0.3257,0.3257,28.6193,-0.0287,0.05,0.01,0
0.2978,0.2978,28.9171,-0.0279,0.05,0.01,0
0.2571,0.2571,29.1742,-0.0407,0.05,0.01,0
0.2171,0.2171,29.3913,-0.04,0.05,0.01,0
0.1768,0.1768,29.5681,-0.0403,0.05,0.01,0
0.1352,0.1352,29.7033,-0.0416,0.05,0.01,0
0.0915,0.0915,29.7948,-0.0437,0.05,0.01,0
0.0448,0.0448,29.8396,-0.0467,0.05,0.01,0
0.0119,0.0119,29.8515,-0.0329,0.05,0.01,0
-0.0401,-0.0401,29.8114,-0.052,0.05,0.01,0
-0.0766,-0.0766,29.7348,-0.0365,0.05,0.01,0
-0.134,-0.134,29.6008,-0.0574,0.05,0.01,0
-0.1949,-0.1949,29.4059,-0.0609,0.05,0.01,0
-0.2591,-0.2591,29.1468,-0.0642,0.05,0.01,0
-0.3269,-0.3269,28.8199,-0.0678,0.05,0.01,0
-0.3739,-0.3739,28.446,-0.047,0.05,0.01,0
-0.4474,-0.4474,27.9986,-0.0735,0.05,0.01,0
-0.5244,-0.5244,27.4742,-0.077,0.05,0.01,0
-0.6048,-0.6048,26.8694,-0.0804,0.05,0.01,0
-0.6603,-0.6603,26.2091,-0.0555,0.05,0.01,0
-0.7463,-0.7463,25.4628,-0.086,0.05,0.01,0
-0.8355,-0.8355,24.6273,-0.0892,0.05,0.01,0
-0.8966,-0.8966,23.7307,-0.0611,0.05,0.01,0
-0.9908,-0.9908,22.7399,-0.0942,0.05,0.01,0
-1.0878,-1.0878,21.6521,-0.097,0.05,0.01,0
-1.1539,-1.1539,20.4982,-0.0661,0.05,0.01,0
-1.2553,-1.2553,19.2429,-0.1014,0.05,0.01,0
-1.358,-1.358,17.8849,-0.1027,0.05,0.01,0
-1.4283,-1.4283,16.4566,-0.0703,0.05,0.01,0
-1.6059,-1.6059,14.8507,-0.1776,0.05,0.01,0
-1.6784,-1.6784,13.1723,-0.0725,0.05,0.01,0
-1.7881,-1.7881,11.3842,-0.1097,0.05,0.01,0
-1.8979,-1.8979,9.4863,-0.1098,0.05,0.01,0
-2.0084,-2.0084,7.4779,-0.1105,0.05,0.01,0
-2.0825,-2.0825,5.3954,-0.0741,0.05,0.01,0
-2.1918,-2.1918,3.2036,-0.1093,0.05,0.01,0
-2.2643,-2.2643,0.9393,-0.0725,0.05,0.01,0
-2.3724,-2.3724,-1.4331,-0.1081,0.05,0.01,0
-2.4767,-2.4767,-3.9098,-0.1043,0.05,0.01,0
-2.5452,-2.5452,-6.455,-0.0685,0.05,0.01,0
-2.6453,-2.6453,-9.1003,-0.1001,0.05,0.01,0
-2.74,-2.74,-11.8403,-0.0947,0.05,0.01,0
-2.8007,-2.8007,-14.641,-0.0607,0.05,0.01,0
-2.8871,-2.8871,-17.5281,-0.0864,0.05,0.01,0
-2.9662,-2.9662,-20.4943,-0.0791,0.05,0.01,0
-3.0387,-3.0387,-23.533,-0.0725,0.05,0.01,0
-3.1022,-3.1022,-26.6352,-0.0635,0.05,0.01,0
-3.1396,-3.1396,-29.7748,-0.0374,0.05,0.01,0
-3.1868,-3.1868,-32.9616,-0.0472,0.05,0.01,0
-3.2225,-3.2225,-36.1841,-0.0357,0.05,0.01,0
-3.2464,-3.2464,-39.4305,-0.0239,0.05,0.01,0
-3.2568,-3.2568,-42.6873,-0.0104,0.05,0.01,0
-3.253,-3.253,-45.9403,0.0038,0.05,0.01,0
-3.2344,-3.2344,-49.1747,0.0186,0.05,0.01,0
-3.213,-3.213,-52.3877,0.0214,0.05,0.01,0
-3.166,-3.166,-55.5537,0.047,0.05,0.01,0
-3.1018,-3.1018,-58.6555,0.0642,0.05,0.01,0
-3.0485,-3.0485,-61.704,0.0533,0.05,0.01,0
-2.9512,-2.9512,-64.6552,0.0973,0.05,0.01,0
-2.8354,-2.8354,-67.4906,0.1158,0.05,0.01,0
-2.6976,-2.6976,-70.1882,0.1378,0.05,0.01,0
-2.5401,-2.5401,-72.7283,0.1575,0.05,0.01,0
-2.3597,-2.3597,-75.088,0.1804,0.05,0.01,0
-2.16,-2.16,-77.248,0.1997,0.05,0.01,0
-1.9368,-1.9368,-79.1848,0.2232,0.05,0.01,0
-1.695,-1.695,-80.8798,0.2418,0.05,0.01,0
-1.4293,-1.4293,-82.3091,0.2657,0.05,0.01,0
-1.2423,-1.2423,-83.5514,0.187,0.05,0.01,0
-0.9457,-0.9457,-84.4971,0.2966,0.05,0.01,0
-0.6278,-0.6278,-85.1249,0.3179,0.05,0.01,0
-0.4062,-0.4062,-85.5311,0.2216,0.05,0.01,0
-0.0614,-0.0614,-85.5925,0.3448,0.05,0.01,0
0.3032,0.3032,-85.2893,0.3646,0.05,0.01,0
0.6795,0.6795,-84.6098,0.3763,0.05,0.01,0
0.8788,0.8788,-83.731,0.1993,0.05,0.01,0
-2.4892,-2.4892,-86.2202,-3.368,0.05,0.01,0
2.4841,2.4841,-83.7361,4.9733,0.05,0.01,0
2.6018,2.6018,-81.1343,0.1177,0.05,0.01,0
2.8337,2.8337,-78.3006,0.2319,0.05,0.01,0
3.0336,3.0336,-75.267,0.1999,0.05,0.01,0
3.3783,3.3783,-71.8887,0.3447,0.05,0.01,0
3.7538,3.7538,-68.1349,0.3755,0.05,0.01,0
4.0063,4.0063,-64.1286,0.2525,0.05,0.01,0
4.3995,4.3995,-59.7291,0.3932,0.05,0.01,0
4.7954,4.7954,-54.9337,0.3959,0.05,0.01,0
5.0664,5.0664,-49.8673,0.271,0.05,0.01,0
5.474,5.474,-44.3933,0.4076,0.05,0.01,0
5.8882,5.8882,-38.5051,0.4142,0.05,0.01,0
6.1616,6.1616,-32.3435,0.2734,0.05,0.01,0
6.559,6.559,-25.7845,0.3974,0.05,0.01,0
6.9501,6.9501,-18.8344,0.3911,0.05,0.01,0
7.2053,7.2053,-11.6291,0.2552,0.05,0.01,0
7.585,7.585,-4.0441,0.3797,0.05,0.01,0
7.9653,7.9653,3.9212,0.3803,0.05,0.01,0
8.227,8.227,12.1482,0.2617,0.05,0.01,0
8.6245,8.6245,20.7727,0.3975,0.05,0.01,0
8.8861,8.8861,29.6588,0.2616,0.05,0.01,0
9.2758,9.2758,38.9346,0.3897,0.05,0.01,0
9.5312,9.5312,48.4658,0.2554,0.05,0.01,0
9.9093,9.9093,58.3751,0.3781,0.05,0.01,0
10.2802,10.2802,68.6553,0.3709,0.05,0.01,0
10.521,10.521,79.1763,0.2408,0.05,0.01,0
10.8845,10.8845,90.0608,0.3635,0.05,0.01,0
11.2474,11.2474,101.308,0.3629,0.05,0.01,0
11.4808,11.4808,112.789,0.2334,0.05,0.01,0
11.8195,11.8195,124.609,0.3387,0.05,0.01,0
12.0379,12.0379,136.646,0.2184,0.05,0.01,0
12.3534,12.3534,149,0.3155,0.05,0.01,0
12.6492,12.6492,161.649,0.2958,0.05,0.01,0
12.928,12.928,174.577,0.2788,0.05,0.01,0
13.1842,13.1842,187.761,0.2562,0.05,0.01,0
13.3438,13.3438,201.105,0.1596,0.05,0.01,0
13.5655,13.5655,214.671,0.2217,0.05,0.01,0
13.762,13.762,228.433,0.1965,0.05,0.01,0
13.8796,13.8796,242.312,0.1176,0.05,0.01,0
14.0348,14.0348,256.347,0.1552,0.05,0.01,0
14.1615,14.1615,270.508,0.1267,0.05,0.01,0
14.2608,14.2608,284.769,0.0993,0.05,0.01,0
14.3314,14.3314,299.101,0.0706,0.05,0.01,0
14.3727,14.3727,313.473,0.0413,0.05,0.01,0
14.3834,14.3834,327.857,0.0107,0.05,0.01,0
14.3734,14.3734,342.23,-0.01,0.05,0.01,0
14.3324,14.3324,356.562,-0.041,0.05,0.01,0
14.2605,14.2605,370.823,-0.0719,0.05,0.01,0
14.1563,14.1563,384.979,-0.1042,0.05,0.01,0
14.022,14.022,399.001,-0.1343,0.05,0.01,0
13.8552,13.8552,412.856,-0.1668,0.05,0.01,0
13.6589,13.6589,426.515,-0.1963,0.05,0.01,0
13.5106,13.5106,440.026,-0.1483,0.05,0.01,0
13.2627,13.2627,453.289,-0.2479,0.05,0.01,0
12.9875,12.9875,466.276,-0.2752,0.05,0.01,0
12.7877,12.7877,479.064,-0.1998,0.05,0.01,0
