0.76,0.76,0.76,0.76,0.07,0.001,1.7
0.76,0.76,1.52,0,0.07,0.001,1.7
0.7596,0.7596,2.2796,-0.0004,0.07,0.001,1.7
0.7593,0.7593,3.0389,-0.0003,0.07,0.001,1.7
0.759,0.759,3.7979,-0.0003,0.07,0.001,1.7
0.7588,0.7588,4.5567,-0.0002,0.07,0.001,1.7
0.7583,0.7583,5.315,-0.0005,0.07,0.001,1.7
0.7576,0.7576,6.0726,-0.0007,0.07,0.001,1.7
0.7571,0.7571,6.8297,-0.0005,0.07,0.001,1.7
0.7562,0.7562,7.5859,-0.0009,0.07,0.001,1.7
0.7552,0.7552,8.3411,-0.001,0.07,0.001,1.7
0.7541,0.7541,9.0952,-0.0011,0.07,0.001,1.7
0.7532,0.7532,9.8484,-0.0009,0.07,0.001,1.7
0.7517,0.7517,10.6001,-0.0015,0.07,0.001,1.7
0.7502,0.7502,11.3503,-0.0015,0.07,0.001,1.7
0.7484,0.7484,12.0987,-0.0018,0.07,0.001,1.7
0.7465,0.7465,12.8452,-0.0019,0.07,0.001,1.7
0.7451,0.7451,13.5903,-0.0014,0.07,0.001,1.7
0.7428,0.7428,14.3331,-0.0023,0.07,0.001,1.7
0.7404,0.7404,15.0735,-0.0024,0.07,0.001,1.7
0.7377,0.7377,15.8112,-0.0027,0.07,0.001,1.7
0.7348,0.7348,16.546,-0.0029,0.07,0.001,1.7
0.7316,0.7316,17.2776,-0.0032,0.07,0.001,1.7
0.7294,0.7294,18.007,-0.0022,0.07,0.001,1.7
0.7258,0.7258,18.7328,-0.0036,0.07,0.001,1.7
0.722,0.722,19.4548,-0.0038,0.07,0.001,1.7
0.7193,0.7193,20.1741,-0.0027,0.07,0.001,1.7
0.715,0.715,20.8891,-0.0043,0.07,0.001,1.7
0.7104,0.7104,21.5995,-0.0046,0.07,0.001,1.7
0.7055,0.7055,22.305,-0.0049,0.07,0.001,1.7
0.7021,0.7021,23.0071,-0.0034,0.07,0.001,1.7
0.6967,0.6967,23.7038,-0.0054,0.07,0.001,1.7
0.6909,0.6909,24.3947,-0.0058,0.07,0.001,1.7
0.6847,0.6847,25.0794,-0.0062,0.07,0.001,1.7
0.6805,0.6805,25.7599,-0.0042,0.07,0.001,1.7
0.6738,0.6738,26.4337,-0.0067,0.07,0.001,1.7
0.6666,0.6666,27.1003,-0.0072,0.07,0.001,1.7
0.6591,0.6591,27.7594,-0.0075,0.07,0.001,1.7
0.6511,0.6511,28.4105,-0.008,0.07,0.001,1.7
0.6433,0.6433,29.0538,-0.0078,0.07,0.001,1.7
0.6392,0.6392,29.693,-0.0041,0.07,0.001,1.7
0.636,0.636,30.329,-0.0032,0.07,0.001,1.7
0.6385,0.6385,30.9675,0.0025,0.07,0.001,1.7
0.6318,0.6318,31.5993,-0.0067,0.07,0.001,1.7
0.6254,0.6254,32.2247,-0.0064,0.07,0.001,1.7
0.6215,0.6215,32.8462,-0.0039,0.07,0.001,1.7
0.6193,0.6193,33.4655,-0.0022,0.07,0.001,1.7
0.6185,0.6185,34.084,-0.0008,0.07,0.001,1.7
0.6177,0.6177,34.7017,-0.0008,0.07,0.001,1.7
0.6169,0.6169,35.3186,-0.0008,0.07,0.001,1.7
0.6161,0.6161,35.9347,-0.0008,0.07,0.001,1.7
0.6144,0.6144,36.5491,-0.0017,0.07,0.001,1.7
0.6121,0.6121,37.1612,-0.0023,0.07,0.001,1.7
0.6093,0.6093,37.7705,-0.0028,0.07,0.001,1.7
0.6071,0.6071,38.3776,-0.0022,0.07,0.001,1.7
0.6033,0.6033,38.9809,-0.0038,0.07,0.001,1.7
0.5989,0.5989,39.5798,-0.0044,0.07,0.001,1.7
0.5956,0.5956,40.1754,-0.0033,0.07,0.001,1.7
0.5901,0.5901,40.7655,-0.0055,0.07,0.001,1.7
0.5839,0.5839,41.3494,-0.0062,0.07,0.001,1.7
0.5771,0.5771,41.9265,-0.0068,0.07,0.001,1.7
0.5696,0.5696,42.4961,-0.0075,0.07,0.001,1.7
0.5643,0.5643,43.0604,-0.0053,0.07,0.001,1.7
0.5557,0.5557,43.6161,-0.0086,0.07,0.001,1.7
0.5462,0.5462,44.1623,-0.0095,0.07,0.001,1.7
0.5395,0.5395,44.7018,-0.0067,0.07,0.001,1.7
0.5289,0.5289,45.2307,-0.0106,0.07,0.001,1.7
0.5175,0.5175,45.7482,-0.0114,0.07,0.001,1.7
0.5095,0.5095,46.2577,-0.008,0.07,0.001,1.7
0.4969,0.4969,46.7546,-0.0126,0.07,0.001,1.7
0.488,0.488,47.2426,-0.0089,0.07,0.001,1.7
0.4742,0.4742,47.7168,-0.0138,0.07,0.001,1.7
0.4597,0.4597,48.1765,-0.0145,0.07,0.001,1.7
0.4443,0.4443,48.6208,-0.0154,0.07,0.001,1.7
0.4285,0.4285,49.0493,-0.0158,0.07,0.001,1.7
0.4118,0.4118,49.4611,-0.0167,0.07,0.001,1.7
0.3946,0.3946,49.8557,-0.0172,0.07,0.001,1.7
0.3827,0.3827,50.2384,-0.0119,0.07,0.001,1.7
0.3642,0.3642,50.6026,-0.0185,0.07,0.001,1.7
0.3451,0.3451,50.9477,-0.0191,0.07,0.001,1.7
0.3253,0.3253,51.273,-0.0198,0.07,0.001,1.7
0.3119,0.3119,51.5849,-0.0134,0.07,0.001,1.7
0.2843,0.2843,51.8692,-0.0276,0.07,0.001,1.7
0.27,0.27,52.1392,-0.0143,0.07,0.001,1.7
0.2485,0.2485,52.3877,-0.0215,0.07,0.001,1.7
0.226,0.226,52.6137,-0.0225,0.07,0.001,1.7
0.2108,0.2108,52.8245,-0.0152,0.07,0.001,1.7
0.1879,0.1879,53.0124,-0.0229,0.07,0.001,1.7
0.1721,0.1721,53.1845,-0.0158,0.07,0.001,1.7
0.1481,0.1481,53.3326,-0.024,0.07,0.001,1.7
0.1238,0.1238,53.4564,-0.0243,0.07,0.001,1.7
0.0988,0.0988,53.5552,-0.025,0.07,0.001,1.7
0.0823,0.0823,53.6375,-0.0165,0.07,0.001,1.7
0.0575,0.0575,53.695,-0.0248,0.07,0.001,1.7
0.0318,0.0318,53.7268,-0.0257,0.07,0.001,1.7
0.0062,0.0062,53.733,-0.0256,0.07,0.001,1.7
-0.0108,-0.0108,53.7222,-0.017,0.07,0.001,1.7
